,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
139,Equal. Oppor. EO,4,Male,9813,0.22429430347498217,0.7963925405074901,0.5340489768534049,0.9108606557377049,0.08913934426229508,0.4659510231465951
166,Equal. Oppor. EO,5,Female,4840,0.21652892561983472,0.8074380165289257,0.611969111969112,0.8308653401203147,0.16913465987968532,0.38803088803088803
167,Equal. Oppor. EO,5,Male,9813,0.22001426678895342,0.7944563334352389,0.5237617135207496,0.912967032967033,0.08703296703296703,0.4762382864792503
194,Equal. Oppor. EO,6,Female,4881,0.23171481253841425,0.8012702315099365,0.654510556621881,0.8188073394495413,0.1811926605504587,0.345489443378119
195,Equal. Oppor. EO,6,Male,9772,0.2219607040523946,0.7908309455587392,0.5209380234505863,0.9095329306026226,0.09046706939737734,0.47906197654941374
222,Equal. Oppor. EO,7,Female,4815,0.22388369678089304,0.8020768431983385,0.6223091976516634,0.8234200743494424,0.17657992565055763,0.3776908023483366
223,Equal. Oppor. EO,7,Male,9838,0.22321610083350274,0.7976214677780037,0.5342237061769616,0.9129036972088266,0.08709630279117346,0.4657762938230384
250,Equal. Oppor. EO,8,Female,4948,0.2231204527081649,0.8078011317704122,0.6353982300884956,0.8300250969655487,0.16997490303445129,0.36460176991150445
251,Equal. Oppor. EO,8,Male,9705,0.22514167954662545,0.7910355486862441,0.5266916014960897,0.905972797161443,0.09402720283855706,0.4733083985039102
278,Equal. Oppor. EO,9,Female,4824,0.21869817578772802,0.8123963515754561,0.6482213438735178,0.8316350162112089,0.1683649837887911,0.35177865612648224
279,Equal. Oppor. EO,9,Male,9829,0.21935090039678504,0.7904161155763557,0.516,0.910967930882999,0.08903206911700103,0.484
16,Exp. Grad. DP,0,Female,4889,0.20413172427899365,0.8034362855389651,0.5352380952380953,0.8357011915673694,0.16429880843263062,0.46476190476190476
17,Exp. Grad. DP,0,Male,9764,0.21036460467021711,0.776423596886522,0.4783629654478363,0.9074155978180746,0.0925844021819254,0.5216370345521637
44,Exp. Grad. DP,1,Female,4840,0.19958677685950413,0.8078512396694215,0.5344827586206896,0.8408985641500695,0.15910143584993053,0.46551724137931033
45,Exp. Grad. DP,1,Male,9813,0.21084275960460613,0.7742790176296749,0.47553619302949063,0.9048176892663641,0.09518231073363596,0.5244638069705094
72,Exp. Grad. DP,2,Female,4879,0.19963107194097152,0.8118466898954704,0.5532319391634981,0.843096714909258,0.15690328509074203,0.4467680608365019
73,Exp. Grad. DP,2,Male,9774,0.2155719255166769,0.775219971352568,0.4848993288590604,0.9025610833088019,0.09743891669119811,0.5151006711409396
100,Exp. Grad. DP,3,Female,4866,0.19810933004521167,0.8179202630497329,0.5744274809160306,0.8473053892215568,0.15269461077844312,0.4255725190839695
101,Exp. Grad. DP,3,Male,9787,0.21058547052212118,0.775518545008685,0.47719651240778,0.9062454077883909,0.09375459221160912,0.52280348759222
128,Exp. Grad. DP,4,Female,4840,0.20206611570247934,0.8051652892561983,0.5333333333333333,0.8382387022016222,0.16176129779837775,0.4666666666666667
129,Exp. Grad. DP,4,Male,9813,0.21553041883216142,0.7758076021603995,0.4857430392485743,0.9023711943793911,0.0976288056206089,0.5142569607514257
156,Exp. Grad. DP,5,Female,4840,0.19194214876033058,0.8142561983471074,0.528957528957529,0.8484497917630727,0.15155020823692736,0.47104247104247104
157,Exp. Grad. DP,5,Male,9813,0.2129827779476205,0.7764190359726892,0.4825970548862115,0.9050549450549451,0.09494505494505495,0.5174029451137885
184,Exp. Grad. DP,6,Female,4881,0.20139315713993033,0.8020897357098955,0.5163147792706334,0.8362385321100917,0.16376146788990825,0.4836852207293666
185,Exp. Grad. DP,6,Male,9772,0.21367171510437985,0.7772206303724928,0.4850921273031826,0.9057020775011051,0.09429792249889495,0.5149078726968174
212,Exp. Grad. DP,7,Female,4815,0.18317757009345795,0.8240913811007269,0.5342465753424658,0.858503717472119,0.14149628252788105,0.4657534246575342
213,Exp. Grad. DP,7,Male,9838,0.2196584671681236,0.7759707257572678,0.4928213689482471,0.8998977056846412,0.10010229431535876,0.5071786310517529
240,Exp. Grad. DP,8,Female,4948,0.19260307194826193,0.8156831042845594,0.536283185840708,0.8516997490303445,0.1483002509696555,0.46371681415929206
241,Exp. Grad. DP,8,Male,9705,0.2136012364760433,0.7772282328696548,0.48486909214552876,0.9043465405085748,0.09565345949142519,0.5151309078544712
268,Exp. Grad. DP,9,Female,4824,0.19402985074626866,0.8179933665008292,0.5573122529644269,0.8485409911996294,0.15145900880037055,0.4426877470355731
269,Exp. Grad. DP,9,Male,9829,0.20876996642588258,0.7751551531183233,0.4736666666666667,0.9075999414262703,0.09240005857372968,0.5263333333333333
18,Exp. Grad. EO,0,Female,4889,0.18245039885457148,0.8132542442217222,0.48,0.8533455545371219,0.1466544454628781,0.52
19,Exp. Grad. EO,0,Male,9764,0.18301925440393282,0.7679229823842687,0.4196578329419658,0.9209789178829426,0.07902108211705734,0.5803421670580342
46,Exp. Grad. EO,1,Female,4840,0.1756198347107438,0.8210743801652892,0.4846743295019157,0.8617415470125058,0.1382584529874942,0.5153256704980843
47,Exp. Grad. EO,1,Male,9813,0.19219402832976665,0.7668399062468154,0.43264075067024127,0.9128715770976717,0.0871284229023283,0.5673592493297587
74,Exp. Grad. EO,2,Female,4879,0.17360114777618366,0.8243492518958803,0.49049429657794674,0.8646910176889502,0.13530898231104985,0.5095057034220533
75,Exp. Grad. EO,2,Male,9774,0.19111929609167178,0.7685696746470227,0.43389261744966445,0.9153664998528113,0.08463350014718869,0.5661073825503355
102,Exp. Grad. EO,3,Female,4866,0.15906288532675708,0.8384710234278668,0.48854961832061067,0.8807001381851681,0.11929986181483188,0.5114503816793893
103,Exp. Grad. EO,3,Male,9787,0.16603657913558803,0.7593746806988863,0.37759892689470154,0.9266715650257163,0.07332843497428361,0.6224010731052985
130,Exp. Grad. EO,4,Female,4840,0.1890495867768595,0.8132231404958677,0.5104761904761905,0.8500579374275782,0.1499420625724218,0.4895238095238095
131,Exp. Grad. EO,4,Male,9813,0.19973504534800773,0.7624579639254051,0.43777255954377725,0.9041276346604216,0.09587236533957845,0.5622274404562227
158,Exp. Grad. EO,5,Female,4840,0.16632231404958678,0.8307851239669422,0.4864864864864865,0.8720499768625636,0.12795002313743636,0.5135135135135135
159,Exp. Grad. EO,5,Male,9813,0.18811780291450117,0.7639865484561297,0.4213520749665328,0.913992673992674,0.08600732600732601,0.5786479250334672
186,Exp. Grad. EO,6,Female,4881,0.16164720344191763,0.8348699037082565,0.4836852207293666,0.876834862385321,0.1231651376146789,0.5163147792706334
187,Exp. Grad. EO,6,Male,9772,0.18184609087187883,0.7668849774866967,0.41608040201005025,0.92117283041108,0.07882716958892,0.5839195979899497
214,Exp. Grad. EO,7,Female,4815,0.1838006230529595,0.8209761163032191,0.5225048923679061,0.8564126394052045,0.14358736059479554,0.4774951076320939
215,Exp. Grad. EO,7,Male,9838,0.20786745273429558,0.7668225249034356,0.4584307178631052,0.9017974572555897,0.09820254274441034,0.5415692821368948
242,Exp. Grad. EO,8,Female,4948,0.18633791430881164,0.8126515763945028,0.49557522123893805,0.8535249828884326,0.1464750171115674,0.504424778761062
243,Exp. Grad. EO,8,Male,9705,0.2066975785677486,0.771973209685729,0.4648078884733084,0.9055292726197516,0.09447072738024838,0.5351921115266915
270,Exp. Grad. EO,9,Female,4824,0.17827529021558872,0.8312603648424544,0.5454545454545454,0.8647522000926354,0.13524779990736452,0.45454545454545453
271,Exp. Grad. EO,9,Male,9829,0.19798555295553974,0.7678298911384678,0.444,0.9100893249377654,0.08991067506223459,0.556
12,Grid Search DP,0,Female,4889,0.1286561669052976,0.8711392922888116,0.4990476190476191,0.9159028414298809,0.08409715857011915,0.5009523809523809
13,Grid Search DP,0,Male,9764,0.22449815649324048,0.7883039737812372,0.5209661187520966,0.9057938965059709,0.09420610349402919,0.4790338812479034
40,Grid Search DP,1,Female,4840,0.12045454545454545,0.8787190082644628,0.49616858237547895,0.9249652616952293,0.07503473830477073,0.5038314176245211
41,Grid Search DP,1,Male,9813,0.22510954855803525,0.7903801080199735,0.5254691689008043,0.9061355981842144,0.09386440181578562,0.4745308310991957
68,Grid Search DP,2,Female,4879,0.12830498052879688,0.8716950194712031,0.5,0.9166092350103378,0.0833907649896623,0.5
69,Grid Search DP,2,Male,9774,0.22958870472682627,0.7869858809085328,0.5271812080536913,0.9009420076538122,0.09905799234618781,0.4728187919463087
96,Grid Search DP,3,Female,4866,0.12248253185367859,0.8840937114673243,0.5305343511450382,0.9267618608935975,0.07323813910640257,0.46946564885496184
97,Grid Search DP,3,Male,9787,0.2234596914274037,0.7883927659139675,0.5194500335345406,0.9062454077883909,0.09375459221160912,0.48054996646545944
124,Grid Search DP,4,Female,4840,0.13078512396694214,0.8731404958677685,0.518095238095238,0.9163383545770568,0.08366164542294321,0.4819047619047619
125,Grid Search DP,4,Male,9813,0.23152960358707836,0.788545806583104,0.5330426031533042,0.9000292740046838,0.09997072599531616,0.46695739684669574
152,Grid Search DP,5,Female,4840,0.12107438016528925,0.8768595041322315,0.49034749034749037,0.923183711244794,0.07681628875520592,0.5096525096525096
153,Grid Search DP,5,Male,9813,0.227147661265668,0.788545806583104,0.5257697456492637,0.9035897435897436,0.09641025641025641,0.4742302543507363
180,Grid Search DP,6,Female,4881,0.12087686949395615,0.8793280065560336,0.5009596928982726,0.9245412844036697,0.07545871559633027,0.4990403071017274
181,Grid Search DP,6,Male,9772,0.23014735980352027,0.7898076135898485,0.5326633165829145,0.9029026079269191,0.0970973920730809,0.46733668341708545
208,Grid Search DP,7,Female,4815,0.12045690550363447,0.8822429906542056,0.512720156555773,0.9261152416356877,0.07388475836431227,0.487279843444227
