,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
87,Massaging,3,young,38,0.8157894736842105,0.631578947368421,0.8695652173913043,0.26666666666666666,0.7333333333333333,0.13043478260869565
114,Massaging,4,aged,255,0.7411764705882353,0.7294117647058823,0.8225806451612904,0.4782608695652174,0.5217391304347826,0.1774193548387097
115,Massaging,4,young,45,0.7111111111111111,0.6,0.7916666666666666,0.38095238095238093,0.6190476190476191,0.20833333333333334
142,Massaging,5,aged,254,0.7440944881889764,0.8031496062992126,0.8797814207650273,0.6056338028169014,0.39436619718309857,0.12021857923497267
143,Massaging,5,young,46,0.7391304347826086,0.6304347826086957,0.8148148148148148,0.3684210526315789,0.631578947368421,0.18518518518518517
170,Massaging,6,aged,259,0.7374517374517374,0.7606177606177607,0.8486486486486486,0.5405405405405406,0.4594594594594595,0.15135135135135136
171,Massaging,6,young,41,0.5365853658536586,0.6341463414634146,0.64,0.625,0.375,0.36
198,Massaging,7,aged,248,0.7338709677419355,0.7419354838709677,0.8277777777777777,0.5147058823529411,0.4852941176470588,0.17222222222222222
199,Massaging,7,young,52,0.6153846153846154,0.6923076923076923,0.7666666666666667,0.5909090909090909,0.4090909090909091,0.23333333333333334
226,Massaging,8,aged,258,0.7713178294573644,0.7403100775193798,0.8473684210526315,0.4411764705882353,0.5588235294117647,0.15263157894736842
227,Massaging,8,young,42,0.7380952380952381,0.6428571428571429,0.9,0.4090909090909091,0.5909090909090909,0.1
254,Massaging,9,aged,255,0.7176470588235294,0.7529411764705882,0.8225806451612904,0.5652173913043478,0.43478260869565216,0.1774193548387097
255,Massaging,9,young,45,0.7333333333333333,0.5777777777777777,0.7916666666666666,0.3333333333333333,0.6666666666666666,0.20833333333333334
4,Pref. Sampling,0,aged,249,0.6867469879518072,0.6586345381526104,0.7362637362637363,0.44776119402985076,0.5522388059701493,0.26373626373626374
5,Pref. Sampling,0,young,51,0.8627450980392157,0.5686274509803921,0.8928571428571429,0.17391304347826086,0.8260869565217391,0.10714285714285714
32,Pref. Sampling,1,aged,255,0.6627450980392157,0.6862745098039216,0.7458563535911602,0.5405405405405406,0.4594594594594595,0.2541436464088398
33,Pref. Sampling,1,young,45,0.7555555555555555,0.8444444444444444,0.9655172413793104,0.625,0.375,0.034482758620689655
60,Pref. Sampling,2,aged,260,0.5769230769230769,0.6884615384615385,0.6864864864864865,0.6933333333333334,0.30666666666666664,0.31351351351351353
61,Pref. Sampling,2,young,40,0.9,0.675,0.96,0.2,0.8,0.04
88,Pref. Sampling,3,aged,262,0.7061068702290076,0.7175572519083969,0.7967914438502673,0.52,0.48,0.20320855614973263
89,Pref. Sampling,3,young,38,0.8421052631578947,0.6578947368421053,0.9130434782608695,0.26666666666666666,0.7333333333333333,0.08695652173913043
116,Pref. Sampling,4,aged,255,0.6352941176470588,0.7176470588235294,0.7419354838709677,0.6521739130434783,0.34782608695652173,0.25806451612903225
117,Pref. Sampling,4,young,45,0.7555555555555555,0.6444444444444445,0.875,0.38095238095238093,0.6190476190476191,0.125
144,Pref. Sampling,5,aged,254,0.6653543307086615,0.7637795275590551,0.7978142076502732,0.676056338028169,0.323943661971831,0.20218579234972678
145,Pref. Sampling,5,young,46,0.8478260869565217,0.6086956521739131,0.8888888888888888,0.21052631578947367,0.7894736842105263,0.1111111111111111
172,Pref. Sampling,6,aged,259,0.6332046332046332,0.7027027027027027,0.7351351351351352,0.6216216216216216,0.3783783783783784,0.2648648648648649
173,Pref. Sampling,6,young,41,0.6097560975609756,0.7073170731707317,0.76,0.625,0.375,0.24
200,Pref. Sampling,7,aged,248,0.6129032258064516,0.7338709677419355,0.7388888888888889,0.7205882352941176,0.27941176470588236,0.2611111111111111
201,Pref. Sampling,7,young,52,0.75,0.6346153846153846,0.8333333333333334,0.36363636363636365,0.6363636363636364,0.16666666666666666
228,Pref. Sampling,8,aged,258,0.6434108527131783,0.7209302325581395,0.7473684210526316,0.6470588235294118,0.35294117647058826,0.25263157894736843
229,Pref. Sampling,8,young,42,0.7619047619047619,0.6190476190476191,0.9,0.36363636363636365,0.6363636363636364,0.1
256,Pref. Sampling,9,aged,255,0.6196078431372549,0.7019607843137254,0.7204301075268817,0.6521739130434783,0.34782608695652173,0.27956989247311825
257,Pref. Sampling,9,young,45,0.7777777777777778,0.5777777777777777,0.8333333333333334,0.2857142857142857,0.7142857142857143,0.16666666666666666
6,Reweighing,0,aged,249,0.7991967871485943,0.6907630522088354,0.8351648351648352,0.29850746268656714,0.7014925373134329,0.16483516483516483
7,Reweighing,0,young,51,0.7843137254901961,0.5294117647058824,0.7857142857142857,0.21739130434782608,0.782608695652174,0.21428571428571427
34,Reweighing,1,aged,255,0.7764705882352941,0.7686274509803922,0.8839779005524862,0.4864864864864865,0.5135135135135135,0.11602209944751381
35,Reweighing,1,young,45,0.7555555555555555,0.8444444444444444,0.9655172413793104,0.625,0.375,0.034482758620689655
62,Reweighing,2,aged,260,0.75,0.7692307692307693,0.8648648648648649,0.5333333333333333,0.4666666666666667,0.13513513513513514
63,Reweighing,2,young,40,0.825,0.75,0.96,0.4,0.6,0.04
90,Reweighing,3,aged,262,0.7977099236641222,0.7633587786259542,0.893048128342246,0.44,0.56,0.10695187165775401
91,Reweighing,3,young,38,0.7894736842105263,0.6578947368421053,0.8695652173913043,0.3333333333333333,0.6666666666666666,0.13043478260869565
118,Reweighing,4,aged,255,0.7803921568627451,0.7529411764705882,0.8655913978494624,0.4492753623188406,0.5507246376811594,0.13440860215053763
119,Reweighing,4,young,45,0.7111111111111111,0.6,0.7916666666666666,0.38095238095238093,0.6190476190476191,0.20833333333333334
146,Reweighing,5,aged,254,0.7637795275590551,0.8070866141732284,0.8961748633879781,0.5774647887323944,0.4225352112676056,0.10382513661202186
147,Reweighing,5,young,46,0.7391304347826086,0.6304347826086957,0.8148148148148148,0.3684210526315789,0.631578947368421,0.18518518518518517
174,Reweighing,6,aged,259,0.7644787644787645,0.7722007722007722,0.8756756756756757,0.5135135135135135,0.4864864864864865,0.12432432432432433
175,Reweighing,6,young,41,0.5365853658536586,0.6341463414634146,0.64,0.625,0.375,0.36
202,Reweighing,7,aged,248,0.7741935483870968,0.7903225806451613,0.8888888888888888,0.5294117647058824,0.47058823529411764,0.1111111111111111
203,Reweighing,7,young,52,0.5576923076923077,0.7115384615384616,0.7333333333333333,0.6818181818181818,0.3181818181818182,0.26666666666666666
230,Reweighing,8,aged,258,0.7868217054263565,0.7558139534883721,0.868421052631579,0.4411764705882353,0.5588235294117647,0.13157894736842105
231,Reweighing,8,young,42,0.7380952380952381,0.6428571428571429,0.9,0.4090909090909091,0.5909090909090909,0.1
258,Reweighing,9,aged,255,0.7568627450980392,0.7529411764705882,0.8494623655913979,0.4927536231884058,0.5072463768115942,0.15053763440860216
259,Reweighing,9,young,45,0.7111111111111111,0.6,0.7916666666666666,0.38095238095238093,0.6190476190476191,0.20833333333333334
0,Unmitigated-LR,0,aged,249,0.8112449799196787,0.7028112449799196,0.8516483516483516,0.29850746268656714,0.7014925373134329,0.14835164835164835
1,Unmitigated-LR,0,young,51,0.7254901960784313,0.5098039215686274,0.7142857142857143,0.2608695652173913,0.7391304347826086,0.2857142857142857
28,Unmitigated-LR,1,aged,255,0.788235294117647,0.7725490196078432,0.8950276243093923,0.47297297297297297,0.527027027027027,0.10497237569060773
29,Unmitigated-LR,1,young,45,0.6,0.7333333333333333,0.7586206896551724,0.6875,0.3125,0.2413793103448276
56,Unmitigated-LR,2,aged,260,0.7730769230769231,0.7692307692307693,0.8810810810810811,0.49333333333333335,0.5066666666666667,0.11891891891891893
57,Unmitigated-LR,2,young,40,0.65,0.775,0.84,0.6666666666666666,0.3333333333333333,0.16
84,Unmitigated-LR,3,aged,262,0.8206106870229007,0.7709923664122137,0.9144385026737968,0.41333333333333333,0.5866666666666667,0.0855614973262032
85,Unmitigated-LR,3,young,38,0.7105263157894737,0.6842105263157895,0.8260869565217391,0.4666666666666667,0.5333333333333333,0.17391304347826086
112,Unmitigated-LR,4,aged,255,0.796078431372549,0.7686274509803922,0.8870967741935484,0.4492753623188406,0.5507246376811594,0.11290322580645161
113,Unmitigated-LR,4,young,45,0.6222222222222222,0.5555555555555556,0.6666666666666666,0.42857142857142855,0.5714285714285714,0.3333333333333333
140,Unmitigated-LR,5,aged,254,0.7795275590551181,0.8149606299212598,0.912568306010929,0.5633802816901409,0.43661971830985913,0.08743169398907104
141,Unmitigated-LR,5,young,46,0.6086956521739131,0.5869565217391305,0.6666666666666666,0.47368421052631576,0.5263157894736842,0.3333333333333333
168,Unmitigated-LR,6,aged,259,0.7837837837837838,0.7837837837837838,0.8972972972972973,0.5,0.5,0.10270270270270271
169,Unmitigated-LR,6,young,41,0.4634146341463415,0.6097560975609756,0.56,0.6875,0.3125,0.44
196,Unmitigated-LR,7,aged,248,0.782258064516129,0.782258064516129,0.8888888888888888,0.5,0.5,0.1111111111111111
197,Unmitigated-LR,7,young,52,0.46153846153846156,0.7307692307692307,0.6666666666666666,0.8181818181818182,0.18181818181818182,0.3333333333333333
224,Unmitigated-LR,8,aged,258,0.7868217054263565,0.7558139534883721,0.868421052631579,0.4411764705882353,0.5588235294117647,0.13157894736842105
225,Unmitigated-LR,8,young,42,0.6666666666666666,0.5714285714285714,0.75,0.4090909090909091,0.5909090909090909,0.25
252,Unmitigated-LR,9,aged,255,0.7686274509803922,0.7568627450980392,0.8602150537634409,0.4782608695652174,0.5217391304347826,0.13978494623655913
253,Unmitigated-LR,9,young,45,0.6,0.6666666666666666,0.75,0.5714285714285714,0.42857142857142855,0.25
