,algorithm,run_id,accuracy,TPR,TNR,FPR,FNR,DP-Diff,DP-Ratio,EO-Diff,EO-Ratio
21,Grid Search EO,1,0.74,0.8380952380952381,0.5111111111111111,0.4888888888888889,0.1619047619047619,0.0872913992297818,0.8852901484480431,0.08126613536872818,0.9056062581486312
35,Grid Search EO,2,0.7366666666666667,0.861904761904762,0.4444444444444444,0.5555555555555556,0.1380952380952381,0.03687254699442266,0.9528214616096207,0.08064516129032262,0.861111111111111
49,Grid Search EO,3,0.72,0.861904761904762,0.3888888888888889,0.6111111111111112,0.1380952380952381,0.09206349206349207,0.8869395711500975,0.10944700460829493,0.8303571428571429
63,Grid Search EO,4,0.7733333333333333,0.8857142857142857,0.5111111111111111,0.4888888888888889,0.11428571428571428,0.04386181065497019,0.9438910603959147,0.029433253313850383,0.9629629629629629
77,Grid Search EO,5,0.76,0.8666666666666667,0.5111111111111111,0.4888888888888889,0.13333333333333333,0.08412483039348706,0.8922987840185294,0.11740890688259109,0.7819548872180451
91,Grid Search EO,6,0.74,0.8523809523809524,0.4777777777777778,0.5222222222222223,0.14761904761904762,0.10776496876745723,0.8632731958762887,0.15247322794492602,0.7393199651264168
105,Grid Search EO,7,0.7266666666666667,0.8571428571428571,0.4222222222222222,0.5777777777777777,0.14285714285714285,0.09558823529411764,0.8810975609756098,0.08906882591093124,0.8552631578947367
119,Grid Search EO,8,0.79,0.9285714285714286,0.4666666666666667,0.5333333333333333,0.07142857142857142,0.13708289378713012,0.8383315872184389,0.17142857142857143,0.7142857142857143
133,Grid Search EO,9,0.7466666666666667,0.8571428571428571,0.4888888888888889,0.5111111111111111,0.14285714285714285,0.0900640363561247,0.8847627857803622,0.04471964224286207,0.9208494208494209
1,Massaging,0,0.7366666666666667,0.8428571428571429,0.4888888888888889,0.5111111111111111,0.15714285714285714,0.040441176470588314,0.9475357710651827,0.07668067226890757,0.8627819548872181
15,Massaging,1,0.7433333333333333,0.8238095238095238,0.5555555555555556,0.4444444444444444,0.1761904761904762,0.037740693196405606,0.9477240398293031,0.04629629629629628,0.9019607843137255
29,Massaging,2,0.7433333333333333,0.8428571428571429,0.5111111111111111,0.4888888888888889,0.15714285714285714,0.0348068580871721,0.9534401768444322,0.08755760368663595,0.8303571428571428
43,Massaging,3,0.7166666666666667,0.8238095238095238,0.4666666666666667,0.5333333333333333,0.1761904761904762,0.05238095238095242,0.930379746835443,0.048387096774193505,0.911764705882353
57,Massaging,4,0.76,0.8666666666666667,0.5111111111111111,0.4888888888888889,0.13333333333333333,0.008772362130994082,0.9884016420147259,0.06481481481481483,0.8771929824561403
71,Massaging,5,0.7433333333333333,0.8428571428571429,0.5111111111111111,0.4888888888888889,0.15714285714285714,0.08940147746117888,0.8833136560409288,0.11740890688259109,0.7819548872180451
85,Massaging,6,0.7366666666666667,0.8333333333333334,0.5111111111111111,0.4888888888888889,0.16666666666666666,0.08851759687166727,0.8833177132146204,0.049974502804691456,0.901901901901902
99,Massaging,7,0.7166666666666667,0.819047619047619,0.4777777777777778,0.5222222222222223,0.18095238095238095,0.10845588235294112,0.858173076923077,0.1295546558704453,0.7754385964912281
113,Massaging,8,0.79,0.8952380952380953,0.5444444444444444,0.45555555555555555,0.10476190476190476,0.10587974015879187,0.8664191650322219,0.04415584415584417,0.9065934065934066
127,Massaging,9,0.75,0.8523809523809524,0.5111111111111111,0.4888888888888889,0.14761904761904762,0.10648626316876675,0.8628989361702128,0.06226350189198493,0.901901901901902
2,Pref. Sampling,0,0.74,0.8047619047619048,0.5888888888888889,0.4111111111111111,0.19523809523809524,0.20036764705882348,0.7565152643335816,0.33193277310924374,0.4625850340136054
16,Pref. Sampling,1,0.71,0.7571428571428571,0.6,0.4,0.24285714285714285,0.08087291399229779,0.8853294503094286,0.21296296296296297,0.5964912280701754
30,Pref. Sampling,2,0.7133333333333334,0.7952380952380952,0.5222222222222223,0.4777777777777778,0.20476190476190476,0.15802520140466836,0.8045477772100155,0.18778801843317966,0.6907020872865276
44,Pref. Sampling,3,0.69,0.7761904761904762,0.4888888888888889,0.5111111111111111,0.22380952380952382,0.06825396825396823,0.908315565031983,0.13940092165898615,0.7703984819734345
58,Pref. Sampling,4,0.77,0.8428571428571429,0.6,0.4,0.15714285714285714,0.07200236558079942,0.9049199531433033,0.21296296296296297,0.5964912280701754
72,Pref. Sampling,5,0.7333333333333333,0.7904761904761904,0.6,0.4,0.20952380952380953,0.0503542891602593,0.9287846481876333,0.11046319727142695,0.8167420814479638
86,Pref. Sampling,6,0.7066666666666667,0.7666666666666667,0.5666666666666667,0.43333333333333335,0.23333333333333334,0.020313848966532988,0.9701447977310046,0.09026007139214687,0.8144654088050315
100,Pref. Sampling,7,0.6833333333333333,0.7428571428571429,0.5444444444444444,0.45555555555555555,0.2571428571428571,0.09129901960784315,0.8729752770673487,0.1647005444646098,0.8089473684210526
114,Pref. Sampling,8,0.7433333333333333,0.8047619047619048,0.6,0.4,0.19523809523809524,0.05468880128810172,0.924347158218126,0.14025974025974025,0.7112299465240642
128,Pref. Sampling,9,0.7533333333333333,0.8142857142857143,0.6111111111111112,0.3888888888888889,0.18571428571428572,0.03800867589341039,0.9466743950152152,0.2575216726160123,0.5235849056603773
3,Reweighing,0,0.7466666666666667,0.8666666666666667,0.4666666666666667,0.5333333333333333,0.13333333333333333,0.006127450980392246,0.9920508744038155,0.08823529411764708,0.85
17,Reweighing,1,0.74,0.8380952380952381,0.5111111111111111,0.4888888888888889,0.1619047619047619,0.10269576379974332,0.8659068052296345,0.08126613536872818,0.9056062581486312
31,Reweighing,2,0.7433333333333333,0.8523809523809524,0.4888888888888889,0.5111111111111111,0.14761904761904762,0.05422433381532743,0.9293024508483706,0.11981566820276496,0.7815126050420168
45,Reweighing,3,0.7233333333333334,0.8428571428571429,0.4444444444444444,0.5555555555555556,0.15714285714285714,0.11269841269841263,0.8574297188755021,0.18433179723502308,0.6992481203007518
59,Reweighing,4,0.7733333333333333,0.8904761904761904,0.5,0.5,0.10952380952380952,0.039229214922872235,0.9501409332915753,0.014507880179521981,0.9837919776119403
73,Reweighing,5,0.7533333333333333,0.8666666666666667,0.4888888888888889,0.5111111111111111,0.13333333333333333,0.07899894467058644,0.8995013425393172,0.11032388663967613,0.8021778584392014
87,Reweighing,6,0.7433333333333333,0.8523809523809524,0.4888888888888889,0.5111111111111111,0.14761904761904762,0.102838860393073,0.8687025870453219,0.13360530341662413,0.763963963963964
101,Reweighing,7,0.7333333333333333,0.8571428571428571,0.4444444444444444,0.5555555555555556,0.14285714285714285,0.11642156862745101,0.8551829268292682,0.14170040485829966,0.769736842105263
115,Reweighing,8,0.79,0.9285714285714286,0.4666666666666667,0.5333333333333333,0.07142857142857142,0.15373938148908994,0.8196678606317161,0.17142857142857143,0.7142857142857143
129,Reweighing,9,0.7433333333333333,0.8571428571428571,0.4777777777777778,0.5222222222222223,0.14285714285714285,0.09491840528816353,0.8793012871027056,0.06068332483426819,0.8890959925442685
0,Unmitigated-LR,0,0.76,0.8809523809523809,0.4777777777777778,0.5222222222222223,0.11904761904761904,0.049632352941176405,0.9371118012422361,0.0357142857142857,0.9333333333333333
14,Unmitigated-LR,1,0.7366666666666667,0.8380952380952381,0.5,0.5,0.1619047619047619,0.16919127086007701,0.785899935022742,0.1388888888888889,0.75
28,Unmitigated-LR,2,0.7633333333333333,0.861904761904762,0.5333333333333333,0.4666666666666667,0.1380952380952381,0.1529642635819045,0.8066832006265501,0.3145161290322581,0.44285714285714284
42,Unmitigated-LR,3,0.7433333333333333,0.8666666666666667,0.45555555555555555,0.5444444444444444,0.13333333333333333,0.22698412698412695,0.7291666666666667,0.37557603686635943,0.43205574912891986
56,Unmitigated-LR,4,0.77,0.8904761904761904,0.4888888888888889,0.5111111111111111,0.10952380952380952,0.08865999704302396,0.8901508212737376,0.11111111111111116,0.7999999999999999
70,Unmitigated-LR,5,0.7566666666666667,0.8666666666666667,0.5,0.5,0.13333333333333333,0.10417608925071609,0.8683056984943778,0.13663967611336036,0.7549909255898366
84,Unmitigated-LR,6,0.7466666666666667,0.8523809523809524,0.5,0.5,0.14761904761904762,0.1283835254684882,0.8371134020618556,0.16063233044365116,0.7162162162162162
98,Unmitigated-LR,7,0.7266666666666667,0.8523809523809524,0.43333333333333335,0.5666666666666667,0.14761904761904762,0.16237745098039214,0.8016467065868264,0.20647773279352227,0.6842105263157895
112,Unmitigated-LR,8,0.79,0.9285714285714286,0.4666666666666667,0.5333333333333333,0.07142857142857142,0.15373938148908994,0.8196678606317161,0.17142857142857143,0.7142857142857143
126,Unmitigated-LR,9,0.76,0.861904761904762,0.5222222222222223,0.4777777777777778,0.1380952380952381,0.17331129931832268,0.7836234687298517,0.1687914329423763,0.6915191053122088
