,algorithm,run_id,race,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
158,Exp. Grad. EO,5,Black,1392,0.14511494252873564,0.8462643678160919,0.46774193548387094,0.9046434494195689,0.09535655058043117,0.532258064516129
159,Exp. Grad. EO,5,Other,13261,0.16047055274866148,0.7951888997813136,0.4114457831325301,0.9233477517352379,0.0766522482647621,0.5885542168674699
186,Exp. Grad. EO,6,Black,1400,0.13785714285714284,0.855,0.4691358024691358,0.9054927302100162,0.09450726978998385,0.5308641975308642
187,Exp. Grad. EO,6,Other,13253,0.164943786312533,0.7902361729419755,0.41118421052631576,0.9181552124331416,0.08184478756685841,0.5888157894736842
214,Exp. Grad. EO,7,Black,1368,0.13523391812865498,0.8421052631578947,0.40372670807453415,0.9005799502899752,0.09942004971002485,0.5962732919254659
215,Exp. Grad. EO,7,Other,13285,0.17538577342867895,0.8045163718479488,0.4600896860986547,0.9204225352112676,0.0795774647887324,0.5399103139013453
242,Exp. Grad. EO,8,Black,1476,0.15040650406504066,0.8313008130081301,0.41818181818181815,0.8832951945080092,0.11670480549199085,0.5818181818181818
243,Exp. Grad. EO,8,Other,13177,0.17181452530925095,0.7982090005312287,0.4408859622867405,0.9195811305408703,0.08041886945912972,0.5591140377132595
270,Exp. Grad. EO,9,Black,1399,0.15725518227305219,0.8484631879914224,0.5238095238095238,0.892770105605199,0.10722989439480098,0.47619047619047616
271,Exp. Grad. EO,9,Other,13254,0.1588199788743021,0.7969669533725667,0.4122228879568604,0.9264824526018556,0.07351754739814441,0.5877771120431396
12,Grid Search DP,0,Black,1368,0.12646198830409358,0.8516081871345029,0.4074074074074074,0.9112769485903814,0.08872305140961857,0.5925925925925926
13,Grid Search DP,0,Other,13285,0.1840421528039142,0.8243884079789235,0.5167464114832536,0.9278744593099286,0.07212554069007142,0.48325358851674644
40,Grid Search DP,1,Black,1412,0.11756373937677053,0.8689801699716714,0.4409937888198758,0.9240607513988809,0.0759392486011191,0.5590062111801242
41,Grid Search DP,1,Other,13241,0.18352088210860207,0.8256174004984518,0.5180866965620329,0.9295675020210186,0.0704324979789814,0.4819133034379671
68,Grid Search DP,2,Black,1400,0.115,0.8771428571428571,0.4645161290322581,0.9285140562248996,0.0714859437751004,0.535483870967742
