,algorithm,run_id,age,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
139,Equal. Oppor. EO,4,young,46,0.717391304347826,0.4782608695652174,0.6666666666666666,0.21052631578947367,0.7894736842105263,0.3333333333333333
166,Equal. Oppor. EO,5,aged,251,0.7848605577689243,0.7529880478087649,0.8729281767955801,0.44285714285714284,0.5571428571428572,0.1270718232044199
167,Equal. Oppor. EO,5,young,49,0.673469387755102,0.6326530612244898,0.7586206896551724,0.45,0.55,0.2413793103448276
194,Equal. Oppor. EO,6,aged,256,0.7265625,0.70703125,0.8032786885245902,0.4657534246575342,0.5342465753424658,0.19672131147540983
195,Equal. Oppor. EO,6,young,44,0.5454545454545454,0.5681818181818182,0.5925925925925926,0.5294117647058824,0.47058823529411764,0.4074074074074074
222,Equal. Oppor. EO,7,aged,263,0.752851711026616,0.7680608365019012,0.8624338624338624,0.527027027027027,0.47297297297297297,0.13756613756613756
223,Equal. Oppor. EO,7,young,37,0.5945945945945946,0.5945945945945946,0.6666666666666666,0.5,0.5,0.3333333333333333
250,Equal. Oppor. EO,8,aged,263,0.8022813688212928,0.752851711026616,0.8967391304347826,0.4177215189873418,0.5822784810126582,0.10326086956521739
251,Equal. Oppor. EO,8,young,37,0.5945945945945946,0.6756756756756757,0.6923076923076923,0.6363636363636364,0.36363636363636365,0.3076923076923077
278,Equal. Oppor. EO,9,aged,258,0.8333333333333334,0.7403100775193798,0.9065934065934066,0.34210526315789475,0.6578947368421053,0.09340659340659341
279,Equal. Oppor. EO,9,young,42,0.5714285714285714,0.5714285714285714,0.6071428571428571,0.5,0.5,0.39285714285714285
16,Exp. Grad. DP,0,aged,259,0.7451737451737451,0.7683397683397684,0.8556149732620321,0.5416666666666666,0.4583333333333333,0.1443850267379679
17,Exp. Grad. DP,0,young,41,0.7317073170731707,0.6829268292682927,0.8695652173913043,0.4444444444444444,0.5555555555555556,0.13043478260869565
44,Exp. Grad. DP,1,aged,255,0.788235294117647,0.796078431372549,0.907103825136612,0.5138888888888888,0.4861111111111111,0.09289617486338798
45,Exp. Grad. DP,1,young,45,0.5777777777777777,0.5333333333333333,0.5925925925925926,0.4444444444444444,0.5555555555555556,0.4074074074074074
72,Exp. Grad. DP,2,aged,263,0.7414448669201521,0.7376425855513308,0.8315789473684211,0.4931506849315068,0.5068493150684932,0.16842105263157894
73,Exp. Grad. DP,2,young,37,0.5135135135135135,0.5945945945945946,0.6,0.5882352941176471,0.4117647058823529,0.4
100,Exp. Grad. DP,3,aged,252,0.7777777777777778,0.7738095238095238,0.8797814207650273,0.4927536231884058,0.5072463768115942,0.12021857923497267
101,Exp. Grad. DP,3,young,48,0.6666666666666666,0.6875,0.8148148148148148,0.5238095238095238,0.47619047619047616,0.18518518518518517
128,Exp. Grad. DP,4,aged,254,0.7913385826771654,0.7559055118110236,0.8797814207650273,0.43661971830985913,0.5633802816901409,0.12021857923497267
129,Exp. Grad. DP,4,young,46,0.5869565217391305,0.5217391304347826,0.5925925925925926,0.42105263157894735,0.5789473684210527,0.4074074074074074
156,Exp. Grad. DP,5,aged,251,0.7928286852589641,0.7529880478087649,0.8784530386740331,0.42857142857142855,0.5714285714285714,0.12154696132596685
157,Exp. Grad. DP,5,young,49,0.673469387755102,0.6326530612244898,0.7586206896551724,0.45,0.55,0.2413793103448276
184,Exp. Grad. DP,6,aged,256,0.765625,0.73046875,0.8469945355191257,0.4383561643835616,0.5616438356164384,0.15300546448087432
185,Exp. Grad. DP,6,young,44,0.6363636363636364,0.6136363636363636,0.7037037037037037,0.47058823529411764,0.5294117647058824,0.2962962962962963
212,Exp. Grad. DP,7,aged,263,0.714828897338403,0.7680608365019012,0.8359788359788359,0.5945945945945946,0.40540540540540543,0.164021164021164
213,Exp. Grad. DP,7,young,37,0.5405405405405406,0.5405405405405406,0.5714285714285714,0.5,0.5,0.42857142857142855
240,Exp. Grad. DP,8,aged,263,0.7870722433460076,0.8060836501901141,0.9239130434782609,0.5316455696202531,0.46835443037974683,0.07608695652173914
241,Exp. Grad. DP,8,young,37,0.4594594594594595,0.5945945945945946,0.5384615384615384,0.7272727272727273,0.2727272727272727,0.46153846153846156
268,Exp. Grad. DP,9,aged,258,0.813953488372093,0.751937984496124,0.9010989010989011,0.39473684210526316,0.6052631578947368,0.0989010989010989
269,Exp. Grad. DP,9,young,42,0.5238095238095238,0.5238095238095238,0.5357142857142857,0.5,0.5,0.4642857142857143
18,Exp. Grad. EO,0,aged,259,0.7335907335907336,0.7644787644787645,0.8449197860962567,0.5555555555555556,0.4444444444444444,0.15508021390374332
19,Exp. Grad. EO,0,young,41,0.8048780487804879,0.6585365853658537,0.9130434782608695,0.3333333333333333,0.6666666666666666,0.08695652173913043
46,Exp. Grad. EO,1,aged,255,0.788235294117647,0.796078431372549,0.907103825136612,0.5138888888888888,0.4861111111111111,0.09289617486338798
47,Exp. Grad. EO,1,young,45,0.4888888888888889,0.5777777777777777,0.5555555555555556,0.6111111111111112,0.3888888888888889,0.4444444444444444
74,Exp. Grad. EO,2,aged,263,0.7262357414448669,0.7224334600760456,0.8105263157894737,0.4931506849315068,0.5068493150684932,0.18947368421052632
75,Exp. Grad. EO,2,young,37,0.5405405405405406,0.6216216216216216,0.65,0.5882352941176471,0.4117647058823529,0.35
102,Exp. Grad. EO,3,aged,252,0.7976190476190477,0.7857142857142857,0.9016393442622951,0.4782608695652174,0.5217391304347826,0.09836065573770492
103,Exp. Grad. EO,3,young,48,0.6875,0.6666666666666666,0.8148148148148148,0.47619047619047616,0.5238095238095238,0.18518518518518517
130,Exp. Grad. EO,4,aged,254,0.7874015748031497,0.7519685039370079,0.8743169398907104,0.43661971830985913,0.5633802816901409,0.12568306010928962
131,Exp. Grad. EO,4,young,46,0.5869565217391305,0.5217391304347826,0.5925925925925926,0.42105263157894735,0.5789473684210527,0.4074074074074074
158,Exp. Grad. EO,5,aged,251,0.7928286852589641,0.7450199203187251,0.8729281767955801,0.4142857142857143,0.5857142857142857,0.1270718232044199
159,Exp. Grad. EO,5,young,49,0.6530612244897959,0.6122448979591837,0.7241379310344828,0.45,0.55,0.27586206896551724
186,Exp. Grad. EO,6,aged,256,0.7578125,0.72265625,0.8360655737704918,0.4383561643835616,0.5616438356164384,0.16393442622950818
187,Exp. Grad. EO,6,young,44,0.6363636363636364,0.6136363636363636,0.7037037037037037,0.47058823529411764,0.5294117647058824,0.2962962962962963
214,Exp. Grad. EO,7,aged,263,0.7338403041825095,0.7642585551330798,0.8465608465608465,0.5540540540540541,0.44594594594594594,0.15343915343915343
215,Exp. Grad. EO,7,young,37,0.4594594594594595,0.5675675675675675,0.5238095238095238,0.625,0.375,0.47619047619047616
242,Exp. Grad. EO,8,aged,263,0.7984790874524715,0.8022813688212928,0.9293478260869565,0.5063291139240507,0.4936708860759494,0.07065217391304347
243,Exp. Grad. EO,8,young,37,0.43243243243243246,0.5675675675675675,0.5,0.7272727272727273,0.2727272727272727,0.5
270,Exp. Grad. EO,9,aged,258,0.8023255813953488,0.748062015503876,0.8901098901098901,0.40789473684210525,0.5921052631578947,0.10989010989010989
271,Exp. Grad. EO,9,young,42,0.5238095238095238,0.47619047619047616,0.5,0.42857142857142855,0.5714285714285714,0.5
12,Grid Search DP,0,aged,259,0.7258687258687259,0.7567567567567568,0.8342245989304813,0.5555555555555556,0.4444444444444444,0.1657754010695187
13,Grid Search DP,0,young,41,0.7804878048780488,0.6829268292682927,0.9130434782608695,0.3888888888888889,0.6111111111111112,0.08695652173913043
40,Grid Search DP,1,aged,255,0.803921568627451,0.796078431372549,0.9180327868852459,0.4861111111111111,0.5138888888888888,0.08196721311475409
41,Grid Search DP,1,young,45,0.6444444444444445,0.5555555555555556,0.6666666666666666,0.3888888888888889,0.6111111111111112,0.3333333333333333
68,Grid Search DP,2,aged,263,0.7376425855513308,0.7414448669201521,0.8315789473684211,0.5068493150684932,0.4931506849315068,0.16842105263157894
69,Grid Search DP,2,young,37,0.5405405405405406,0.5675675675675675,0.6,0.5294117647058824,0.47058823529411764,0.4
96,Grid Search DP,3,aged,252,0.7777777777777778,0.7658730158730159,0.8743169398907104,0.4782608695652174,0.5217391304347826,0.12568306010928962
97,Grid Search DP,3,young,48,0.7291666666666666,0.7083333333333334,0.8888888888888888,0.47619047619047616,0.5238095238095238,0.1111111111111111
124,Grid Search DP,4,aged,254,0.7913385826771654,0.7559055118110236,0.8797814207650273,0.43661971830985913,0.5633802816901409,0.12021857923497267
125,Grid Search DP,4,young,46,0.5869565217391305,0.5217391304347826,0.5925925925925926,0.42105263157894735,0.5789473684210527,0.4074074074074074
152,Grid Search DP,5,aged,251,0.7888446215139442,0.749003984063745,0.8729281767955801,0.42857142857142855,0.5714285714285714,0.1270718232044199
153,Grid Search DP,5,young,49,0.6530612244897959,0.6530612244897959,0.7586206896551724,0.5,0.5,0.2413793103448276
180,Grid Search DP,6,aged,256,0.765625,0.73046875,0.8469945355191257,0.4383561643835616,0.5616438356164384,0.15300546448087432
181,Grid Search DP,6,young,44,0.6363636363636364,0.6136363636363636,0.7037037037037037,0.47058823529411764,0.5294117647058824,0.2962962962962963
208,Grid Search DP,7,aged,263,0.7300380228136882,0.752851711026616,0.8359788359788359,0.5405405405405406,0.4594594594594595,0.164021164021164
209,Grid Search DP,7,young,37,0.35135135135135137,0.5675675675675675,0.42857142857142855,0.75,0.25,0.5714285714285714
236,Grid Search DP,8,aged,263,0.7908745247148289,0.8022813688212928,0.9239130434782609,0.5189873417721519,0.4810126582278481,0.07608695652173914
237,Grid Search DP,8,young,37,0.4594594594594595,0.5945945945945946,0.5384615384615384,0.7272727272727273,0.2727272727272727,0.46153846153846156
