,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
275,DI Score SVM,9,male,203,0.6896551724137931,0.7339901477832512,0.7945205479452054,0.5789473684210527,0.42105263157894735,0.2054794520547945
24,Equal. Oppor. DP,0,female,102,0.7450980392156863,0.7549019607843137,0.8695652173913043,0.5151515151515151,0.48484848484848486,0.13043478260869565
25,Equal. Oppor. DP,0,male,198,0.7929292929292929,0.7373737373737373,0.8723404255319149,0.40350877192982454,0.5964912280701754,0.1276595744680851
52,Equal. Oppor. DP,1,female,80,0.75,0.7375,0.8823529411764706,0.4827586206896552,0.5172413793103449,0.11764705882352941
53,Equal. Oppor. DP,1,male,220,0.7954545454545454,0.7545454545454545,0.8805031446540881,0.4262295081967213,0.5737704918032787,0.11949685534591195
80,Equal. Oppor. DP,2,female,103,0.6990291262135923,0.7378640776699029,0.8260869565217391,0.5588235294117647,0.4411764705882353,0.17391304347826086
81,Equal. Oppor. DP,2,male,197,0.8477157360406091,0.7157360406091371,0.8936170212765957,0.26785714285714285,0.7321428571428571,0.10638297872340426
108,Equal. Oppor. DP,3,female,91,0.6373626373626373,0.6703296703296703,0.7592592592592593,0.5405405405405406,0.4594594594594595,0.24074074074074073
109,Equal. Oppor. DP,3,male,209,0.7942583732057417,0.7511961722488039,0.8653846153846154,0.41509433962264153,0.5849056603773585,0.1346153846153846
136,Equal. Oppor. DP,4,female,94,0.7446808510638298,0.7872340425531915,0.9032258064516129,0.5625,0.4375,0.0967741935483871
137,Equal. Oppor. DP,4,male,206,0.7815533980582524,0.7330097087378641,0.8581081081081081,0.41379310344827586,0.5862068965517241,0.14189189189189189
164,Equal. Oppor. DP,5,female,95,0.7157894736842105,0.6947368421052632,0.7910447761194029,0.4642857142857143,0.5357142857142857,0.208955223880597
165,Equal. Oppor. DP,5,male,205,0.8048780487804879,0.7853658536585366,0.9230769230769231,0.46774193548387094,0.532258064516129,0.07692307692307693
192,Equal. Oppor. DP,6,female,93,0.7741935483870968,0.7526881720430108,0.8769230769230769,0.4642857142857143,0.5357142857142857,0.12307692307692308
193,Equal. Oppor. DP,6,male,207,0.7922705314009661,0.7536231884057971,0.8896551724137931,0.43548387096774194,0.5645161290322581,0.1103448275862069
220,Equal. Oppor. DP,7,female,90,0.7,0.6444444444444445,0.7540983606557377,0.41379310344827586,0.5862068965517241,0.2459016393442623
221,Equal. Oppor. DP,7,male,210,0.8333333333333334,0.7714285714285715,0.9261744966442953,0.39344262295081966,0.6065573770491803,0.0738255033557047
248,Equal. Oppor. DP,8,female,89,0.7528089887640449,0.7303370786516854,0.864406779661017,0.4666666666666667,0.5333333333333333,0.13559322033898305
249,Equal. Oppor. DP,8,male,211,0.8056872037914692,0.7582938388625592,0.8940397350993378,0.4166666666666667,0.5833333333333334,0.10596026490066225
276,Equal. Oppor. DP,9,female,97,0.7422680412371134,0.7731958762886598,0.890625,0.5454545454545454,0.45454545454545453,0.109375
277,Equal. Oppor. DP,9,male,203,0.7832512315270936,0.7783251231527094,0.8904109589041096,0.49122807017543857,0.5087719298245614,0.1095890410958904
26,Equal. Oppor. EO,0,female,102,0.6274509803921569,0.7156862745098039,0.7536231884057971,0.6363636363636364,0.36363636363636365,0.2463768115942029
27,Equal. Oppor. EO,0,male,198,0.6313131313131313,0.6464646464646465,0.6950354609929078,0.5263157894736842,0.47368421052631576,0.3049645390070922
54,Equal. Oppor. EO,1,female,80,0.6125,0.675,0.7254901960784313,0.5862068965517241,0.41379310344827586,0.27450980392156865
55,Equal. Oppor. EO,1,male,220,0.6863636363636364,0.6454545454545455,0.7295597484276729,0.4262295081967213,0.5737704918032787,0.27044025157232704
82,Equal. Oppor. EO,2,female,103,0.6504854368932039,0.7281553398058253,0.782608695652174,0.6176470588235294,0.38235294117647056,0.21739130434782608
83,Equal. Oppor. EO,2,male,197,0.7918781725888325,0.6395939086294417,0.8014184397163121,0.23214285714285715,0.7678571428571429,0.19858156028368795
110,Equal. Oppor. EO,3,female,91,0.5604395604395604,0.6373626373626373,0.6666666666666666,0.5945945945945946,0.40540540540540543,0.3333333333333333
111,Equal. Oppor. EO,3,male,209,0.6889952153110048,0.645933014354067,0.7243589743589743,0.41509433962264153,0.5849056603773585,0.27564102564102566
138,Equal. Oppor. EO,4,female,94,0.6382978723404256,0.7446808510638298,0.7903225806451613,0.65625,0.34375,0.20967741935483872
139,Equal. Oppor. EO,4,male,206,0.6747572815533981,0.6747572815533981,0.7432432432432432,0.5,0.5,0.25675675675675674
166,Equal. Oppor. EO,5,female,95,1.0,0.7052631578947368,1.0,0.0,1.0,0.0
167,Equal. Oppor. EO,5,male,205,1.0,0.697560975609756,1.0,0.0,1.0,0.0
194,Equal. Oppor. EO,6,female,93,1.0,0.6989247311827957,1.0,0.0,1.0,0.0
195,Equal. Oppor. EO,6,male,207,1.0,0.7004830917874396,1.0,0.0,1.0,0.0
222,Equal. Oppor. EO,7,female,90,0.6888888888888889,0.7,0.7868852459016393,0.5172413793103449,0.4827586206896552,0.21311475409836064
223,Equal. Oppor. EO,7,male,210,0.7904761904761904,0.7476190476190476,0.8791946308724832,0.4262295081967213,0.5737704918032787,0.12080536912751678
250,Equal. Oppor. EO,8,female,89,0.6179775280898876,0.7078651685393258,0.7457627118644068,0.6333333333333333,0.36666666666666664,0.2542372881355932
251,Equal. Oppor. EO,8,male,211,0.6350710900473934,0.6350710900473934,0.6887417218543046,0.5,0.5,0.31125827814569534
278,Equal. Oppor. EO,9,female,97,0.5979381443298969,0.7319587628865979,0.75,0.696969696969697,0.30303030303030304,0.25
279,Equal. Oppor. EO,9,male,203,0.6896551724137931,0.7339901477832512,0.7945205479452054,0.5789473684210527,0.42105263157894735,0.2054794520547945
16,Exp. Grad. DP,0,female,102,0.7647058823529411,0.7549019607843137,0.8840579710144928,0.48484848484848486,0.5151515151515151,0.11594202898550725
17,Exp. Grad. DP,0,male,198,0.7474747474747475,0.7121212121212122,0.8226950354609929,0.43859649122807015,0.5614035087719298,0.1773049645390071
44,Exp. Grad. DP,1,female,80,0.75,0.7375,0.8823529411764706,0.4827586206896552,0.5172413793103449,0.11764705882352941
