,algorithm,run_id,sex,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
51,Equal. Oppor. EO,1,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
76,Equal. Oppor. EO,2,Female,341,0.3841642228739003,0.9706744868035191,1.0,0.9545454545454546,0.045454545454545456,0.0
77,Equal. Oppor. EO,2,Male,1510,0.5086092715231788,0.9668874172185431,0.997229916897507,0.9390862944162437,0.06091370558375635,0.002770083102493075
102,Equal. Oppor. EO,3,Female,341,0.39589442815249265,0.9530791788856305,0.9917355371900827,0.9318181818181818,0.06818181818181818,0.008264462809917356
103,Equal. Oppor. EO,3,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
128,Equal. Oppor. EO,4,Female,341,0.39882697947214074,0.9560117302052786,1.0,0.9318181818181818,0.06818181818181818,0.0
129,Equal. Oppor. EO,4,Male,1510,0.5086092715231788,0.9668874172185431,0.997229916897507,0.9390862944162437,0.06091370558375635,0.002770083102493075
154,Equal. Oppor. EO,5,Female,341,0.39589442815249265,0.9589442815249267,1.0,0.9363636363636364,0.06363636363636363,0.0
155,Equal. Oppor. EO,5,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
180,Equal. Oppor. EO,6,Female,341,0.40762463343108507,0.9472140762463344,1.0,0.9181818181818182,0.08181818181818182,0.0
181,Equal. Oppor. EO,6,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
206,Equal. Oppor. EO,7,Female,341,0.39296187683284456,0.9618768328445748,1.0,0.9409090909090909,0.05909090909090909,0.0
207,Equal. Oppor. EO,7,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
232,Equal. Oppor. EO,8,Female,341,0.39589442815249265,0.9589442815249267,1.0,0.9363636363636364,0.06363636363636363,0.0
233,Equal. Oppor. EO,8,Male,1510,0.5079470198675496,0.9675496688741722,0.997229916897507,0.9403553299492385,0.05964467005076142,0.002770083102493075
258,Equal. Oppor. EO,9,Female,341,0.39882697947214074,0.9560117302052786,1.0,0.9318181818181818,0.06818181818181818,0.0
259,Equal. Oppor. EO,9,Male,1510,0.5086092715231788,0.9668874172185431,0.997229916897507,0.9390862944162437,0.06091370558375635,0.002770083102493075
16,Exp. Grad. DP,0,Female,341,0.45161290322580644,0.8797653958944281,0.9669421487603306,0.8318181818181818,0.16818181818181818,0.03305785123966942
17,Exp. Grad. DP,0,Male,1510,0.5079470198675496,0.9039735099337748,0.9307479224376731,0.8794416243654822,0.12055837563451777,0.06925207756232687
42,Exp. Grad. DP,1,Female,341,0.45454545454545453,0.8768328445747801,0.9669421487603306,0.8272727272727273,0.17272727272727273,0.03305785123966942
43,Exp. Grad. DP,1,Male,1510,0.509271523178808,0.9039735099337748,0.9321329639889196,0.8781725888324873,0.1218274111675127,0.06786703601108034
68,Exp. Grad. DP,2,Female,341,0.44868035190615835,0.8826979472140762,0.9669421487603306,0.8363636363636363,0.16363636363636364,0.03305785123966942
69,Exp. Grad. DP,2,Male,1510,0.5099337748344371,0.9033112582781457,0.9321329639889196,0.8769035532994924,0.12309644670050761,0.06786703601108034
94,Exp. Grad. DP,3,Female,341,0.44868035190615835,0.8826979472140762,0.9669421487603306,0.8363636363636363,0.16363636363636364,0.03305785123966942
95,Exp. Grad. DP,3,Male,1510,0.5112582781456954,0.904635761589404,0.9349030470914127,0.8769035532994924,0.12309644670050761,0.06509695290858726
