,algorithm,run_id,race,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
209,Grid Search DP,7,Other,13243,0.1708827304991316,0.8255682247224949,0.4929745889387145,0.9379672661143665,0.06203273388563346,0.5070254110612855
236,Grid Search DP,8,Black,1436,0.10445682451253482,0.8642061281337048,0.3743016759776536,0.933969769291965,0.066030230708035,0.6256983240223464
237,Grid Search DP,8,Other,13217,0.1719754861163653,0.8212907618975562,0.48662458671475806,0.9338725985844287,0.06612740141557129,0.5133754132852419
264,Grid Search DP,9,Black,1442,0.14424410540915394,0.8238557558945908,0.35625,0.8822152886115444,0.11778471138845553,0.64375
265,Grid Search DP,9,Other,13211,0.11664521989251382,0.7835894330482174,0.3030484160191273,0.9465788139888495,0.053421186011150534,0.6969515839808726
14,Grid Search EO,0,Black,1386,0.09163059163059163,0.8953823953823954,0.4457831325301205,0.9565573770491803,0.04344262295081967,0.5542168674698795
15,Grid Search EO,0,Other,13267,0.1955227255596593,0.8239240220094972,0.5386227544910179,0.9199153822907222,0.08008461770927773,0.461377245508982
42,Grid Search EO,1,Black,1399,0.09506790564689063,0.8863473909935669,0.42857142857142855,0.9548069022185702,0.04519309778142974,0.5714285714285714
43,Grid Search EO,1,Other,13254,0.19330013580805794,0.826920175041497,0.5403128760529483,0.9228600201409869,0.0771399798590131,0.45968712394705175
70,Grid Search EO,2,Black,1398,0.0994277539341917,0.9005722460658083,0.5,0.9567699836867863,0.0432300163132137,0.5
71,Grid Search EO,2,Other,13255,0.201508864579404,0.8229347416069408,0.5485902819436113,0.915129523233545,0.084870476766455,0.45140971805638874
98,Grid Search EO,3,Black,1409,0.07594038325053229,0.8899929027679205,0.3651685393258427,0.9658813972380179,0.03411860276198213,0.6348314606741573
99,Grid Search EO,3,Other,13244,0.19865599516762308,0.829734219269103,0.5564903846153846,0.9214400968132311,0.07855990318676886,0.44350961538461536
126,Grid Search EO,4,Black,1438,0.09735744089012517,0.8901251738525731,0.45108695652173914,0.9545454545454546,0.045454545454545456,0.5489130434782609
127,Grid Search EO,4,Other,13215,0.19856223987892546,0.82368520620507,0.5442504515352198,0.917517436571313,0.08248256342868696,0.4557495484647803
154,Grid Search EO,5,Black,1385,0.0851985559566787,0.9010830324909748,0.4437869822485207,0.9646381578947368,0.03536184210526316,0.5562130177514792
